id,loan_status
200334,0.16150056
200335,0.075104594
200336,0.07118203
200337,0.13742155
200338,0.26589775
200339,0.134175
200340,0.17649426
200341,0.101035714
200342,0.01975233
200343,0.04742564
200344,0.19410987
200345,0.08564914
200346,0.20149784
200347,0.25732344
200348,0.26060832
200349,0.14646454
200350,0.17090355
200351,0.13427643
200352,0.022381233
200353,0.24210511
200354,0.07439256
200355,0.056933306
200356,0.07391747
200357,0.12889124
200358,0.31784016
200359,0.31130692
200360,0.22251885
200361,0.064062856
200362,0.058260445
200363,0.049419984
200364,0.15472321
200365,0.12686464
200366,0.12697044
200367,0.2623233
200368,0.24191107
200369,0.10222013
200370,0.053469945
200371,0.28847855
200372,0.09662302
200373,0.33272904
200374,0.036726914
200375,0.12769693
200376,0.048756007
200377,0.14809184
200378,0.17757419
200379,0.10869294
200380,0.13099815
200381,0.123389594
200382,0.14632393
200383,0.045382217
200384,0.041606504
200385,0.13847025
200386,0.054239307
200387,0.04682529
200388,0.11756328
200389,0.06446731
200390,0.12502627
200391,0.46248147
200392,0.06268898
200393,0.18894543
200394,0.11486512
200395,0.27950686
200396,0.18199456
200397,0.12686111
200398,0.35780057
200399,0.15972954
200400,0.2788439
200401,0.20985085
200402,0.19641401
200403,0.099514775
200404,0.24512418
200405,0.082224555
200406,0.06276013
200407,0.08234596
200408,0.15615128
200409,0.09087091
200410,0.15063386
200411,0.18017738
200412,0.092450015
200413,0.04110984
200414,0.07455762
200415,0.12216867
200416,0.099082984
200417,0.13607758
200418,0.092038006
200419,0.091234334
200420,0.1278345
200421,0.19227093
200422,0.052684065
200423,0.11613776
200424,0.09709094
200425,0.08710526
200426,0.23311697
200427,0.0838911
200428,0.05009639
200429,0.14495693
200430,0.121776864
200431,0.35505375
200432,0.13499898
200433,0.108912
200434,0.12483098
200435,0.101590976
200436,0.36806282
200437,0.02941144
200438,0.2813218
200439,0.06709932
200440,0.14162466
200441,0.06662612
200442,0.09028211
200443,0.23499869
200444,0.0762705
200445,0.0633078
200446,0.08394783
200447,0.12654296
200448,0.10988794
200449,0.048842978
200450,0.17237613
200451,0.19953483
200452,0.1513231
200453,0.041128162
200454,0.432323
200455,0.16918537
200456,0.28370646
200457,0.23730053
200458,0.13934498
200459,0.16332538
200460,0.12079578
200461,0.04612162
200462,0.15132508
200463,0.051349677
200464,0.2927671
200465,0.042369485
200466,0.21278441
200467,0.06238991
200468,0.023600727
200469,0.18219854
200470,0.27892217
200471,0.1149588
200472,0.17754127
200473,0.018236656
200474,0.21697241
200475,0.063264325
200476,0.23661211
200477,0.105939634
200478,0.1646543
200479,0.021703407
200480,0.06703329
200481,0.08519866
200482,0.14506224
200483,0.16579105
200484,0.13182423
200485,0.29597235
200486,0.12072592
200487,0.050383646
200488,0.052289262
200489,0.1678071
200490,0.031085128
200491,0.10361874
200492,0.06674689
200493,0.08229981
200494,0.3326256
200495,0.19297424
200496,0.5085255
200497,0.17921978
200498,0.16362995
200499,0.09203294
200500,0.07855232
200501,0.055785142
200502,0.05868939
200503,0.2503093
200504,0.3528702
200505,0.10608965
200506,0.119071364
200507,0.40455797
200508,0.17413175
200509,0.10761894
200510,0.17839462
200511,0.20039628
200512,0.19720237
200513,0.07234995
200514,0.1220641
200515,0.04387636
200516,0.30863374
200517,0.16291007
200518,0.08856281
200519,0.12095208
200520,0.11505272
200521,0.20407946
200522,0.121933
200523,0.12534125
200524,0.28986052
200525,0.27434516
200526,0.075376935
200527,0.22976752
200528,0.05124409
200529,0.19869035
200530,0.045550812
200531,0.19917618
200532,0.37856495
200533,0.1555597
200534,0.10247052
200535,0.2247191
200536,0.18941249
200537,0.2803107
200538,0.052224223
200539,0.12618749
200540,0.06258714
200541,0.08303228
200542,0.116455145
200543,0.22096679
200544,0.09654775
200545,0.07680548
200546,0.12658988
200547,0.06250511
200548,0.19695765
200549,0.15783139
200550,0.27174976
200551,0.05598294
200552,0.08594807
200553,0.40213814
200554,0.3206124
200555,0.3851631
200556,0.15881471
200557,0.12003618
200558,0.058311924
200559,0.29961282
200560,0.24979293
200561,0.33738488
200562,0.07489209
200563,0.035022676
200564,0.08557394
200565,0.12942809
200566,0.1032668
200567,0.1074555
200568,0.11632334
200569,0.35581082
200570,0.2227253
200571,0.10825647
200572,0.040390566
200573,0.12400587
200574,0.09649918
200575,0.110714905
200576,0.3709098
200577,0.020439334
200578,0.16631791
200579,0.1612183
200580,0.23695402
200581,0.35886317
200582,0.34707198
200583,0.23531646
200584,0.034583747
200585,0.13841583
200586,0.09421004
200587,0.1759943
200588,0.11502362
200589,0.09359044
200590,0.15985042
200591,0.09412247
200592,0.04374667
200593,0.11247212
200594,0.08624637
200595,0.04068882
200596,0.051639978
200597,0.14921767
200598,0.14048497
200599,0.032738965
200600,0.29147872
200601,0.10260496
200602,0.14214775
200603,0.1812728
200604,0.16551289
200605,0.17110166
200606,0.13709928
200607,0.2959878
200608,0.10520865
200609,0.051794775
200610,0.07264236
200611,0.17910804
200612,0.06829298
200613,0.13590242
200614,0.1338122
200615,0.13891004
200616,0.15342943
200617,0.35079756
200618,0.052591056
200619,0.049897555
200620,0.11243922
200621,0.11281673
200622,0.10587808
200623,0.03922783
200624,0.2610609
200625,0.05676283
200626,0.06447601
200627,0.23499592
200628,0.16306052
200629,0.38598192
200630,0.27870673
200631,0.10013695
200632,0.33429268
200633,0.19373305
200634,0.06667138
200635,0.10644732
200636,0.11385718
200637,0.15657952
200638,0.12575726
200639,0.07861825
200640,0.22546802
200641,0.2403097
200642,0.15148443
200643,0.10259157
200644,0.3086473
200645,0.03182297
200646,0.0891568
200647,0.18541242
200648,0.05698833
200649,0.052147076
200650,0.12959479
200651,0.18062921
200652,0.12949239
200653,0.1517353
200654,0.15170656
200655,0.29050767
200656,0.068311565
200657,0.18088692
200658,0.058172245
200659,0.01817829
200660,0.10441987
200661,0.021988116
200662,0.18895997
200663,0.10699611
200664,0.3272869
200665,0.10978506
200666,0.2070126
200667,0.09738361
200668,0.3565769
200669,0.10059594
200670,0.03563859
200671,0.030056205
200672,0.17395763
200673,0.064320095
200674,0.13252003
200675,0.10992969
200676,0.036816698
200677,0.017803222
200678,0.07040683
200679,0.1370267
200680,0.13442174
200681,0.17238715
200682,0.09722196
200683,0.03403919
200684,0.07011426
200685,0.11554774
200686,0.1773811
200687,0.25309238
200688,0.34715086
200689,0.18806794
200690,0.12354298
200691,0.12289408
200692,0.1232656
200693,0.12138471
200694,0.24791087
200695,0.25708976
200696,0.10635904
200697,0.13334818
200698,0.0748672
200699,0.1683053
200700,0.24914262
200701,0.1371525
200702,0.02992881
200703,0.17862378
200704,0.053747345
200705,0.28475067
200706,0.12961052
200707,0.030925337
200708,0.09093461
200709,0.1531653
200710,0.11004265
200711,0.05049829
200712,0.10735588
200713,0.096130475
200714,0.059806194
200715,0.18434979
200716,0.16336416
200717,0.070288286
200718,0.0666984
200719,0.2169038
200720,0.11639542
200721,0.059339087
200722,0.16186622
200723,0.074074544
200724,0.15279524
200725,0.13459238
200726,0.09962757
200727,0.19912784
200728,0.43649155
200729,0.08785821
200730,0.025261246
200731,0.36894628
200732,0.07707054
200733,0.111402
200734,0.02519259
200735,0.074950255
200736,0.044627473
200737,0.06334907
200738,0.062318083
200739,0.18078813
200740,0.12621814
200741,0.29105994
200742,0.063288756
200743,0.1449606
200744,0.108119644
200745,0.26095176
200746,0.131253
200747,0.030793382
200748,0.08158501
200749,0.04488541
200750,0.11322855
200751,0.2215486
200752,0.11429335
200753,0.34996915
200754,0.08029396
200755,0.08626214
200756,0.2238458
200757,0.08588636
200758,0.37543097
200759,0.1388888
200760,0.09761106
200761,0.27099046
200762,0.10551371
200763,0.1579408
200764,0.08773459
200765,0.2341818
200766,0.12706588
200767,0.057550628
200768,0.12954034
200769,0.073125675
200770,0.09919257
200771,0.20622261
200772,0.046469174
200773,0.11474389
200774,0.115254365
200775,0.17237984
200776,0.16832793
200777,0.10755581
200778,0.112449154
200779,0.18995176
200780,0.12623154
200781,0.2016759
200782,0.26853305
200783,0.18115307
200784,0.13006532
200785,0.37309727
200786,0.16662991
200787,0.051498637
200788,0.10534025
200789,0.13804631
200790,0.1037743
200791,0.16307594
200792,0.21199407
200793,0.20340525
200794,0.2009287
200795,0.16646877
200796,0.2275323
200797,0.06045143
200798,0.09059797
200799,0.17632006
200800,0.14327827
200801,0.029193433
200802,0.1610038
200803,0.379545
200804,0.3060454
200805,0.11841217
200806,0.114294
200807,0.08531132
200808,0.1440001
200809,0.27822682
200810,0.11269295
200811,0.034835927
200812,0.5341755
200813,0.16259176
200814,0.11869819
200815,0.020908698
200816,0.28099486
200817,0.07277494
200818,0.065408
200819,0.11338068
200820,0.11980545
200821,0.04864653
200822,0.035005778
200823,0.08026884
200824,0.06411017
200825,0.11483601
200826,0.16910365
200827,0.10442899
200828,0.22298813
200829,0.15674287
200830,0.16008547
200831,0.30811125
200832,0.05234287
200833,0.19661358
200834,0.16894796
200835,0.03362448
200836,0.3309529
200837,0.056123428
200838,0.16212052
200839,0.15735167
200840,0.1238958
200841,0.2673552
200842,0.10012585
200843,0.13465592
200844,0.12943509
200845,0.12931052
200846,0.3906208
200847,0.11838525
200848,0.24460086
200849,0.047394067
200850,0.06027755
200851,0.24311173
200852,0.182733
200853,0.06927928
200854,0.11675706
200855,0.03475228
200856,0.24149953
200857,0.10039504
200858,0.13434853
200859,0.07135555
200860,0.07575098
200861,0.28626344
200862,0.1595072
200863,0.09647678
200864,0.21834539
200865,0.22314367
200866,0.06845925
200867,0.10785682
200868,0.05511407
200869,0.0959318
200870,0.14295998
200871,0.27670804
200872,0.021435572
200873,0.3526767
200874,0.15187162
200875,0.07990478
200876,0.11778195
200877,0.15056486
200878,0.1316645
200879,0.23550783
200880,0.0391884
200881,0.30669823
200882,0.10656503
200883,0.2510976
200884,0.0502817
200885,0.11735738
200886,0.08002945
200887,0.032658957
200888,0.05136265
200889,0.20289618
200890,0.050349362
200891,0.16157325
200892,0.14182134
200893,0.23270419
200894,0.09416914
200895,0.13034621
200896,0.35678142
200897,0.20236757
200898,0.03789415
200899,0.12832807
200900,0.21581176
200901,0.121360704
200902,0.13633601
200903,0.1202872
200904,0.16801217
200905,0.043062817
200906,0.19885331
200907,0.1630911
200908,0.053617034
200909,0.07434352
200910,0.17038819
200911,0.058700692
200912,0.121162795
200913,0.24343352
200914,0.12751384
200915,0.13130154
200916,0.109803475
200917,0.25062847
200918,0.29017404
200919,0.016459303
200920,0.14336143
200921,0.023185108
200922,0.17232749
200923,0.120363995
200924,0.07947002
200925,0.13513578
200926,0.1035355
200927,0.25333005
200928,0.09373198
200929,0.1326226
200930,0.09293489
200931,0.1157037
200932,0.05524347
200933,0.15518099
200934,0.119413264
200935,0.07541406
200936,0.21771632
200937,0.06338402
200938,0.1657062
200939,0.13565187
200940,0.23292708
200941,0.17505077
200942,0.05315904
200943,0.103016295
200944,0.10008262
200945,0.053210158
200946,0.094278604
200947,0.030803861
200948,0.14008279
200949,0.05470285
200950,0.1235064
200951,0.14662604
200952,0.30383107
200953,0.045124095
200954,0.051996946
200955,0.20943016
200956,0.0431004
200957,0.1651206
200958,0.05986462
200959,0.19970217
200960,0.11179602
200961,0.091207415
200962,0.08789405
200963,0.1391568
200964,0.05494837
200965,0.25293994
200966,0.5070588
200967,0.18609472
200968,0.06615306
200969,0.21674915
200970,0.16781765
200971,0.1933259
200972,0.08868007
200973,0.079062656
200974,0.13030313
200975,0.05907664
200976,0.045546897
200977,0.13627034
200978,0.17114614
200979,0.08260566
200980,0.18119578
200981,0.15616575
200982,0.13267002
200983,0.22437166
200984,0.15610425
200985,0.074282706
200986,0.15697208
200987,0.0185379
200988,0.24619563
200989,0.23529682
200990,0.09337681
200991,0.0154577885
200992,0.10805843
200993,0.075518884
200994,0.2809356
200995,0.25865364
200996,0.27170777
200997,0.11456399
200998,0.10020525
200999,0.095882244
201000,0.29687807
201001,0.14878578
201002,0.074273616
201003,0.113536194
201004,0.027439917
201005,0.034427386
201006,0.10554508
201007,0.1124221
201008,0.14794846
201009,0.10313224
201010,0.14588624
201011,0.075974956
201012,0.038629998
201013,0.18883234
201014,0.21764687
201015,0.14227438
201016,0.08751697
201017,0.07092559
201018,0.029944869
201019,0.2473264
201020,0.17506096
201021,0.034227706
201022,0.04714713
201023,0.18327804
201024,0.050088476
201025,0.10632553
201026,0.051224843
201027,0.17771174
201028,0.12241152
201029,0.032573827
201030,0.14578702
201031,0.041807555
201032,0.17123066
201033,0.23722886
201034,0.07506936
201035,0.09097695
201036,0.14937729
201037,0.09440835
201038,0.021671543
201039,0.06794575
201040,0.15846379
201041,0.36465004
201042,0.07209965
201043,0.04970399
201044,0.05765431
201045,0.029533146
201046,0.06480819
201047,0.16494496
201048,0.07337753
201049,0.132561
201050,0.19288431
201051,0.26538628
201052,0.10038065
201053,0.11752894
201054,0.0717903
201055,0.106218375
201056,0.16929828
201057,0.078302935
201058,0.055875026
201059,0.12569124
201060,0.31050932
201061,0.09237257
201062,0.35950375
201063,0.10467998
201064,0.17020558
201065,0.10387906
201066,0.050536793
201067,0.17057954
201068,0.03981447
201069,0.115208074
201070,0.08767065
201071,0.029788898
201072,0.17236148
201073,0.07799243
201074,0.026835842
201075,0.22846289
201076,0.07174966
201077,0.1238629
201078,0.3797583
201079,0.35320485
201080,0.031282764
201081,0.11421513
201082,0.11237835
201083,0.05284473
201084,0.33943176
201085,0.20402113
201086,0.12876205
201087,0.11272473
201088,0.08154986
201089,0.17190742
201090,0.08496869
201091,0.14247805
201092,0.1991161
201093,0.14655781
201094,0.22418687
201095,0.09318629
201096,0.08628808
201097,0.06783915
201098,0.11193833
201099,0.15019566
201100,0.3689111
201101,0.12799788
201102,0.30099
201103,0.10450461
201104,0.07204054
201105,0.1383004
201106,0.07314149
201107,0.1509963
201108,0.15712327
201109,0.13923381
201110,0.15568434
201111,0.0444617
201112,0.05528188
201113,0.31491077
201114,0.057297695
201115,0.23511553
201116,0.16962513
201117,0.11254489
201118,0.117949605
201119,0.104086906
201120,0.32599035
201121,0.12397856
201122,0.15780424
201123,0.094944075
201124,0.3579096
201125,0.07179778
201126,0.13261834
201127,0.23654354
201128,0.18627053
201129,0.32882592
201130,0.070085965
201131,0.43697152
201132,0.25505388
201133,0.03447824
201134,0.1038483
201135,0.10228557
201136,0.16515236
201137,0.14637357
201138,0.13965362
201139,0.22618416
201140,0.31547782
201141,0.3311894
201142,0.19339554
201143,0.3137239
201144,0.18255259
201145,0.21396905
201146,0.108296916
201147,0.025416411
201148,0.12868361
201149,0.22616266
201150,0.22810285
201151,0.0630663
201152,0.11572478
201153,0.036099244
201154,0.05265888
201155,0.09222083
201156,0.037092496
201157,0.0673023
201158,0.083724104
201159,0.36003903
201160,0.423838
201161,0.14064744
201162,0.070535615
201163,0.09045829
201164,0.22331654
201165,0.18714686
201166,0.10512751
201167,0.20319448
201168,0.14933664
201169,0.11124252
201170,0.1470746
201171,0.03753177
201172,0.20057039
201173,0.3685833
201174,0.098111264
201175,0.08612272
201176,0.10060721
201177,0.36514112
201178,0.11322513
201179,0.15812483
201180,0.39048246
201181,0.22385563
201182,0.10920073
201183,0.060760014
201184,0.16317959
201185,0.09036528
201186,0.031399682
201187,0.12454883
201188,0.13553345
201189,0.1689605
201190,0.2702881
201191,0.43692443
201192,0.12716813
201193,0.23293029
201194,0.11879602
201195,0.23531191
201196,0.2292265
201197,0.10819199
201198,0.11817495
201199,0.21635519
201200,0.11972643
201201,0.13431713
201202,0.110028386
201203,0.1053314
201204,0.11735433
201205,0.30209005
201206,0.0197604
201207,0.3565781
201208,0.04481367
201209,0.076051384
201210,0.28863874
201211,0.3106062
201212,0.07669768
201213,0.11419145
201214,0.040027265
201215,0.055988204
201216,0.057181723
201217,0.10209166
201218,0.19280177
201219,0.07504467
201220,0.07408667
201221,0.16988482
201222,0.21716245
201223,0.19160344
201224,0.087637074
201225,0.03356028
201226,0.14521074
201227,0.019394135
201228,0.33981985
201229,0.06541368
201230,0.1174074
201231,0.18147965
201232,0.21994188
201233,0.3491813
201234,0.1435745
201235,0.16442446
201236,0.13818063
201237,0.15529257
201238,0.036865048
201239,0.048275303
201240,0.11036357
201241,0.1720163
201242,0.1296646
201243,0.15173444
201244,0.15066282
201245,0.1149405
201246,0.32607874
201247,0.022674698
201248,0.111993134
201249,0.14889853
201250,0.07606809
201251,0.13717309
201252,0.26861402
201253,0.25597644
201254,0.4135662
201255,0.11888959
201256,0.25472853
201257,0.14383572
201258,0.27780402
201259,0.1895385
201260,0.05558462
201261,0.06632993
201262,0.20047407
201263,0.3418859
201264,0.12061212
201265,0.13033608
201266,0.037527528
201267,0.24144748
201268,0.16343679
201269,0.18536986
201270,0.12434823
201271,0.03740735
201272,0.19611326
201273,0.028572857
201274,0.18062662
201275,0.271773
201276,0.17583054
201277,0.3019564
201278,0.25335822
201279,0.09759027
201280,0.12955305
201281,0.15910712
201282,0.32898632
201283,0.15599819
201284,0.11286387
201285,0.17018433
201286,0.12388996
201287,0.22430162
201288,0.26896176
201289,0.075332336
201290,0.34955436
201291,0.05779652
201292,0.119208165
201293,0.07644296
201294,0.12722534
201295,0.22375235
201296,0.08381969
201297,0.056887228
201298,0.26735052
201299,0.36556682
201300,0.15607008
201301,0.13337779
201302,0.10262226
201303,0.30065376
201304,0.33017686
201305,0.29116696
201306,0.12714496
201307,0.13337234
201308,0.21267566
201309,0.13285787
201310,0.26795486
201311,0.18517974
201312,0.04572829
201313,0.14149418
201314,0.27766094
201315,0.21499902
201316,0.22411987
201317,0.073944844
201318,0.17384034
201319,0.03295465
201320,0.15647583
201321,0.39906842
201322,0.2413672
201323,0.12111012
201324,0.37578276
201325,0.23848872
201326,0.18702815
201327,0.24968319
201328,0.2384344
201329,0.19297361
201330,0.07037825
201331,0.10483683
201332,0.13178204
201333,0.060598847
201334,0.095115334
201335,0.021452265
201336,0.11611567
201337,0.065381184
201338,0.13308178
201339,0.20994277
201340,0.14842434
201341,0.26203457
201342,0.11298133
201343,0.11358065
201344,0.07263115
201345,0.34521124
201346,0.06336128
201347,0.08127282
201348,0.16827448
201349,0.19890009
201350,0.3138114
201351,0.16876058
201352,0.10427622
201353,0.23094444
201354,0.05202409
201355,0.4288422
201356,0.06078693
201357,0.16755316
201358,0.094945036
201359,0.28007776
201360,0.21809562
201361,0.13196957
201362,0.24658231
201363,0.15234432
201364,0.41665205
201365,0.10705531
201366,0.17368507
201367,0.16711873
201368,0.13574435
201369,0.40875423
201370,0.1678341
201371,0.12646535
201372,0.061019752
201373,0.049690664
201374,0.2701294
201375,0.12362334
201376,0.16411872
201377,0.15858577
201378,0.06663521
201379,0.09323126
201380,0.15312584
201381,0.049294844
201382,0.24586609
201383,0.39965948
201384,0.17500843
201385,0.07479259
201386,0.07181231
201387,0.10993723
201388,0.07693599
201389,0.21389017
201390,0.213607
201391,0.14239779
201392,0.20858222
201393,0.1473889
201394,0.050799217
201395,0.04056006
201396,0.3222681
201397,0.3280355
201398,0.11280679
201399,0.05530638
201400,0.20338461
201401,0.22186427
201402,0.065940276
201403,0.09917563
201404,0.09626417
201405,0.21601671
201406,0.081294455
201407,0.16590822
201408,0.051986333
201409,0.12900247
201410,0.14557213
201411,0.36999124
201412,0.054244887
201413,0.13735867
201414,0.27287376
201415,0.2825464
201416,0.0952935
201417,0.2753933
201418,0.06696452
201419,0.14727476
201420,0.14992349
201421,0.20795043
201422,0.09029368
201423,0.11784727
201424,0.099465735
201425,0.043359615
201426,0.4028331
201427,0.15959291
201428,0.17591287
201429,0.30539745
201430,0.29695782
201431,0.08666335
201432,0.068297945
201433,0.08687517
201434,0.06336298
201435,0.2447195
201436,0.24241532
201437,0.13984182
201438,0.025085911
201439,0.26488218
201440,0.16596256
201441,0.18387182
201442,0.13821913
201443,0.09394091
201444,0.26688236
201445,0.10762686
201446,0.35191968
201447,0.06707747
201448,0.18082468
201449,0.15391421
201450,0.34287685
201451,0.31958774
201452,0.0847036
201453,0.2748781
201454,0.09263387
201455,0.09055353
201456,0.1795027
201457,0.20598073
201458,0.27517286
201459,0.15019809
201460,0.096577786
201461,0.046043023
201462,0.18080474
201463,0.05723782
201464,0.13618469
201465,0.09666992
201466,0.23754244
201467,0.16422205
201468,0.2859626
201469,0.10479247
201470,0.081277676
201471,0.09297781
201472,0.16628566
201473,0.027473463
201474,0.19259034
201475,0.06391402
201476,0.10050297
201477,0.16739556
201478,0.29682162
201479,0.05992499
201480,0.09381761
201481,0.14745556
201482,0.19723316
201483,0.02067078
201484,0.10778765
201485,0.27211708
201486,0.06435582
201487,0.028774751
201488,0.24758975
201489,0.072026886
201490,0.044999
201491,0.17247005
201492,0.031476848
201493,0.09118683
201494,0.30349627
201495,0.16715784
201496,0.11935539
201497,0.11976326
201498,0.056072082
201499,0.1294587
201500,0.33631572
201501,0.05435789
201502,0.06420957
201503,0.1134152
201504,0.12820834
201505,0.041725483
201506,0.1564056
201507,0.17421581
201508,0.053428043
201509,0.20271367
201510,0.047069192
201511,0.123787306
201512,0.171426
201513,0.017627273
201514,0.04881091
201515,0.16374451
201516,0.3100137
201517,0.031182362
201518,0.2163253
201519,0.08605272
201520,0.17961513
201521,0.11451074
201522,0.36139673
201523,0.3091428
201524,0.15444846
201525,0.1313404
201526,0.09760035
201527,0.11823528
201528,0.1414617
201529,0.28632164
201530,0.16756779
201531,0.15887867
201532,0.39018312
201533,0.048682943
201534,0.12939538
201535,0.09226777
201536,0.19237733
201537,0.07097067
201538,0.11939968
201539,0.07834579
201540,0.09117329
201541,0.053088207
201542,0.08524666
201543,0.1122294
201544,0.17018516
201545,0.10078071
201546,0.018826338
201547,0.31134632
201548,0.16866851
201549,0.1955012
201550,0.07923731
201551,0.045371287
201552,0.07990594
201553,0.11530754
201554,0.38681906
201555,0.06227232
